,sku,category,price
856,sku0856,Toilets,4741.5
857,sku0857,Showers,3225.43
858,sku0858,Toilets,758.62
859,sku0859,Misc,3195.63
860,sku0860,Misc,2828.31
861,sku0861,Toilets,2343.33
862,sku0862,Misc,2140.19
863,sku0863,Showers,2996.35
864,sku0864,Toilets,4249.85
865,sku0865,Showers,3755.61
866,sku0866,Showers,2896.8
867,sku0867,Misc,4623.52
868,sku0868,Showers,323.7
869,sku0869,Showers,4956.73
870,sku0870,Misc,264.97
871,sku0871,Faucets,997.48
872,sku0872,Faucets,2113.76
873,sku0873,Misc,537.54
874,sku0874,Toilets,3118.35
875,sku0875,Misc,239.96
876,sku0876,Faucets,1423.12
877,sku0877,Misc,305.18
878,sku0878,Showers,3517.6
879,sku0879,Faucets,3342.28
880,sku0880,Misc,1892.9
881,sku0881,Misc,940.97
882,sku0882,Misc,3735.02
883,sku0883,Toilets,1701.9
884,sku0884,Toilets,3976.51
885,sku0885,Toilets,2439.5
886,sku0886,Toilets,2628.35
887,sku0887,Showers,142.45
888,sku0888,Misc,3221.16
889,sku0889,Toilets,1753.28
890,sku0890,Misc,1146.03
891,sku0891,Toilets,2169.42
892,sku0892,Misc,1912.34
893,sku0893,Misc,2348.95
894,sku0894,Showers,4897.42
895,sku0895,Showers,1821.89
896,sku0896,Toilets,3872.05
897,sku0897,Showers,2763.84
898,sku0898,Misc,4445.66
899,sku0899,Faucets,1774.76
900,sku0900,Toilets,1227.59
901,sku0901,Faucets,4555.1
902,sku0902,Faucets,217.67
903,sku0903,Faucets,4753.77
904,sku0904,Showers,2782.03
905,sku0905,Toilets,1881.82
906,sku0906,Faucets,4975.26
907,sku0907,Showers,291.81
908,sku0908,Faucets,2583.53
909,sku0909,Faucets,155.49
910,sku0910,Toilets,2855.88
911,sku0911,Showers,902.34
912,sku0912,Faucets,3154.8
913,sku0913,Showers,4904.62
914,sku0914,Faucets,4374.51
915,sku0915,Toilets,2259.18
916,sku0916,Toilets,3542.3
917,sku0917,Misc,3887.34
918,sku0918,Toilets,2474.22
919,sku0919,Misc,2642.67
920,sku0920,Toilets,753.92
921,sku0921,Misc,1847.0
922,sku0922,Faucets,711.11
923,sku0923,Faucets,3634.47
924,sku0924,Showers,2385.06
925,sku0925,Faucets,2244.39
926,sku0926,Toilets,4429.99
927,sku0927,Toilets,2638.09
928,sku0928,Misc,2045.45
929,sku0929,Faucets,1344.46
930,sku0930,Showers,360.06
931,sku0931,Faucets,2090.68
932,sku0932,Faucets,128.77
933,sku0933,Toilets,1455.77
934,sku0934,Toilets,2517.55
935,sku0935,Faucets,4829.67
936,sku0936,Faucets,546.91
937,sku0937,Toilets,3365.21
938,sku0938,Toilets,2499.66
939,sku0939,Toilets,3885.49
940,sku0940,Showers,718.03
941,sku0941,Misc,416.01
942,sku0942,Showers,1996.09
943,sku0943,Misc,3984.81
944,sku0944,Misc,958.38
945,sku0945,Toilets,3838.89
946,sku0946,Misc,1451.49
947,sku0947,Showers,1084.46
948,sku0948,Misc,83.58
949,sku0949,Showers,1993.3
950,sku0950,Toilets,1905.41
951,sku0951,Misc,3296.72
952,sku0952,Faucets,354.59
953,sku0953,Misc,763.02
954,sku0954,Toilets,82.88
955,sku0955,Showers,568.98
956,sku0956,Misc,3258.95
957,sku0957,Toilets,2013.28
958,sku0958,Showers,1605.13
959,sku0959,Faucets,2789.56
960,sku0960,Misc,4967.3
961,sku0961,Misc,4172.43
962,sku0962,Misc,3498.12
963,sku0963,Faucets,4591.29
964,sku0964,Faucets,198.64
965,sku0965,Faucets,351.67
966,sku0966,Showers,2370.03
967,sku0967,Toilets,1745.84
968,sku0968,Showers,4686.26
969,sku0969,Faucets,2447.82
970,sku0970,Showers,2698.25
971,sku0971,Faucets,4476.3
972,sku0972,Showers,2233.18
973,sku0973,Showers,4385.17
974,sku0974,Misc,1267.91
975,sku0975,Toilets,1369.05
976,sku0976,Toilets,1641.81
977,sku0977,Misc,2737.82
978,sku0978,Toilets,1100.64
979,sku0979,Toilets,3357.15
980,sku0980,Faucets,713.97
981,sku0981,Showers,470.5
982,sku0982,Misc,4350.96
983,sku0983,Misc,1184.34
984,sku0984,Misc,1930.02
985,sku0985,Faucets,2857.71
986,sku0986,Toilets,2629.01
987,sku0987,Misc,380.12
988,sku0988,Toilets,4370.63
989,sku0989,Toilets,4755.68
990,sku0990,Toilets,4062.54
991,sku0991,Toilets,1419.01
992,sku0992,Misc,2639.23
993,sku0993,Showers,1697.08
994,sku0994,Misc,2773.34
995,sku0995,Faucets,4872.02
996,sku0996,Toilets,1558.51
997,sku0997,Faucets,3343.98
998,sku0998,Faucets,1629.84
999,sku0999,Toilets,3872.39
1000,sku1000,Toilets,1629.05
1001,sku1001,Faucets,4449.14
1002,sku1002,Misc,3758.54
1003,sku1003,Toilets,3813.16
1004,sku1004,Faucets,2347.4
1005,sku1005,Showers,1053.82
1006,sku1006,Misc,207.38
1007,sku1007,Faucets,1609.14
1008,sku1008,Showers,185.56
1009,sku1009,Misc,3469.28
1010,sku1010,Showers,3351.75
1011,sku1011,Toilets,2152.36
1012,sku1012,Showers,3838.94
1013,sku1013,Toilets,2680.04
1014,sku1014,Faucets,199.3
1015,sku1015,Faucets,673.97
1016,sku1016,Showers,967.08
1017,sku1017,Showers,1678.32
1018,sku1018,Misc,261.56
1019,sku1019,Toilets,3025.58
1020,sku1020,Misc,2560.31
1021,sku1021,Toilets,3087.31
1022,sku1022,Misc,2161.78
1023,sku1023,Misc,4238.5
1024,sku1024,Toilets,2270.3
1025,sku1025,Faucets,77.02
1026,sku1026,Toilets,4365.34
1027,sku1027,Showers,3281.01
1028,sku1028,Misc,4115.02
1029,sku1029,Showers,4758.88
1030,sku1030,Toilets,254.56
1031,sku1031,Faucets,1175.36
1032,sku1032,Showers,316.72
1033,sku1033,Toilets,2108.29
1034,sku1034,Showers,4319.15
1035,sku1035,Toilets,408.12
1036,sku1036,Faucets,2365.56
1037,sku1037,Misc,627.72
1038,sku1038,Faucets,3864.43
1039,sku1039,Misc,4207.11
1040,sku1040,Faucets,216.45
1041,sku1041,Toilets,2432.2
1042,sku1042,Showers,1197.06
1043,sku1043,Showers,4762.37
1044,sku1044,Misc,4719.46
1045,sku1045,Toilets,3069.67
1046,sku1046,Toilets,4867.44
1047,sku1047,Faucets,1724.31
1048,sku1048,Faucets,4489.25
1049,sku1049,Faucets,2172.97
1050,sku1050,Showers,1179.07
1051,sku1051,Toilets,4704.14
1052,sku1052,Misc,3421.09
1053,sku1053,Toilets,324.56
1054,sku1054,Misc,4352.12
1055,sku1055,Toilets,3506.9
1056,sku1056,Misc,3024.63
1057,sku1057,Misc,3661.87
1058,sku1058,Showers,1267.2
1059,sku1059,Showers,3002.44
1060,sku1060,Showers,4073.1
1061,sku1061,Faucets,270.57
1062,sku1062,Faucets,652.55
1063,sku1063,Misc,4212.23
1064,sku1064,Showers,3091.73
1065,sku1065,Showers,2656.44
1066,sku1066,Showers,1241.45
1067,sku1067,Showers,1475.39
1068,sku1068,Faucets,4363.43
1069,sku1069,Toilets,2108.33
1070,sku1070,Toilets,322.15
1071,sku1071,Faucets,4484.93
1072,sku1072,Toilets,1016.9
1073,sku1073,Faucets,4131.14
1074,sku1074,Faucets,4408.85
1075,sku1075,Misc,2433.75
1076,sku1076,Showers,2992.32
1077,sku1077,Showers,2636.34
1078,sku1078,Toilets,3124.11
1079,sku1079,Toilets,4275.21
1080,sku1080,Faucets,1410.7
1081,sku1081,Showers,4418.78
1082,sku1082,Toilets,2838.45
1083,sku1083,Misc,575.52
1084,sku1084,Misc,1135.01
1085,sku1085,Showers,2979.91
1086,sku1086,Faucets,1197.23
1087,sku1087,Misc,657.08
1088,sku1088,Toilets,809.24
1089,sku1089,Toilets,4224.36
1090,sku1090,Faucets,3010.92
1091,sku1091,Faucets,4817.84
1092,sku1092,Faucets,1728.4
1093,sku1093,Faucets,2978.13
1094,sku1094,Faucets,2994.93
1095,sku1095,Faucets,3078.52
1096,sku1096,Showers,295.89
1097,sku1097,Misc,3751.59
1098,sku1098,Misc,4741.05
1099,sku1099,Faucets,2673.4
1100,sku1100,Misc,962.78
1101,sku1101,Toilets,3764.63
1102,sku1102,Faucets,36.59
1103,sku1103,Toilets,1641.28
1104,sku1104,Toilets,4588.03
1105,sku1105,Toilets,2941.84
1106,sku1106,Toilets,4275.95
1107,sku1107,Toilets,3023.36
1108,sku1108,Faucets,4112.89
1109,sku1109,Faucets,4397.42
1110,sku1110,Misc,1604.93
1111,sku1111,Toilets,614.77
1112,sku1112,Toilets,3606.52
1113,sku1113,Toilets,2201.74
1114,sku1114,Showers,633.68
1115,sku1115,Showers,2949.12
1116,sku1116,Toilets,180.34
1117,sku1117,Toilets,1000.91
1118,sku1118,Showers,3941.51
1119,sku1119,Showers,60.48
1120,sku1120,Toilets,1516.73
1121,sku1121,Showers,106.88
1122,sku1122,Misc,4987.42
1123,sku1123,Faucets,2910.15
1124,sku1124,Misc,1466.88
1125,sku1125,Toilets,4644.75
1126,sku1126,Toilets,2535.6
1127,sku1127,Showers,2273.46
1128,sku1128,Faucets,2939.36
1129,sku1129,Showers,1320.69
1130,sku1130,Faucets,1526.44
1131,sku1131,Toilets,1858.27
1132,sku1132,Showers,1222.24
1133,sku1133,Showers,2922.74
1134,sku1134,Misc,3479.23
1135,sku1135,Misc,359.74
1136,sku1136,Showers,4855.42
1137,sku1137,Faucets,3765.35
1138,sku1138,Showers,4030.82
1139,sku1139,Showers,3758.2
1140,sku1140,Misc,400.3
1141,sku1141,Toilets,2408.48
1142,sku1142,Misc,2228.36
1143,sku1143,Faucets,3362.36
1144,sku1144,Faucets,2243.69
1145,sku1145,Toilets,3521.57
1146,sku1146,Misc,3408.23
1147,sku1147,Misc,3485.74
1148,sku1148,Showers,3093.0
1149,sku1149,Showers,754.9
1150,sku1150,Misc,3804.01
1151,sku1151,Toilets,3905.23
1152,sku1152,Toilets,4520.51
1153,sku1153,Toilets,1168.84
1154,sku1154,Misc,883.39
1155,sku1155,Faucets,1955.5
1156,sku1156,Misc,1602.82
1157,sku1157,Toilets,4077.38
1158,sku1158,Faucets,3067.63
1159,sku1159,Faucets,3800.01
1160,sku1160,Faucets,2138.33
1161,sku1161,Misc,497.2
1162,sku1162,Faucets,575.18
1163,sku1163,Faucets,1867.04
1164,sku1164,Faucets,969.24
1165,sku1165,Faucets,4103.73
1166,sku1166,Misc,2998.18
1167,sku1167,Faucets,3444.23
1168,sku1168,Misc,2455.55
1169,sku1169,Toilets,440.87
1170,sku1170,Showers,1175.39
1171,sku1171,Faucets,2308.01
1172,sku1172,Showers,992.96
1173,sku1173,Misc,127.38
1174,sku1174,Misc,3646.99
1175,sku1175,Showers,3624.58
1176,sku1176,Misc,1651.96
1177,sku1177,Misc,4217.47
1178,sku1178,Misc,2142.21
1179,sku1179,Toilets,4323.43
1180,sku1180,Faucets,3285.33
1181,sku1181,Faucets,2905.18
1182,sku1182,Showers,1003.64
1183,sku1183,Misc,2647.73
1184,sku1184,Misc,4472.16
1185,sku1185,Toilets,1524.97
1186,sku1186,Misc,4354.73
1187,sku1187,Misc,4543.73
1188,sku1188,Misc,1649.22
1189,sku1189,Misc,3415.37
1190,sku1190,Showers,4496.1
1191,sku1191,Showers,378.48
1192,sku1192,Toilets,4392.94
1193,sku1193,Faucets,954.2
1194,sku1194,Toilets,4248.84
1195,sku1195,Faucets,3335.59
1196,sku1196,Faucets,1721.7
1197,sku1197,Showers,756.88
1198,sku1198,Misc,3176.85
1199,sku1199,Faucets,4238.94
1200,sku1200,Toilets,4109.25
1201,sku1201,Misc,3141.2
1202,sku1202,Toilets,4781.51
1203,sku1203,Toilets,2949.62
1204,sku1204,Toilets,989.16
1205,sku1205,Faucets,2146.65
1206,sku1206,Misc,1683.73
1207,sku1207,Showers,4959.73
1208,sku1208,Misc,1901.18
1209,sku1209,Toilets,4963.5
1210,sku1210,Toilets,2594.02
1211,sku1211,Misc,861.4
1212,sku1212,Toilets,372.87
1213,sku1213,Toilets,1851.53
1214,sku1214,Misc,617.09
1215,sku1215,Misc,3172.59
1216,sku1216,Showers,2069.6
1217,sku1217,Toilets,4954.58
1218,sku1218,Misc,4649.78
1219,sku1219,Toilets,746.18
1220,sku1220,Misc,1974.41
1221,sku1221,Toilets,2307.9
1222,sku1222,Misc,2804.74
1223,sku1223,Faucets,3901.82
1224,sku1224,Showers,2435.97
1225,sku1225,Misc,2099.97
1226,sku1226,Faucets,1310.0
1227,sku1227,Misc,4554.03
1228,sku1228,Faucets,111.36
1229,sku1229,Showers,4105.61
1230,sku1230,Misc,942.34
1231,sku1231,Showers,3428.78
1232,sku1232,Showers,1776.05
1233,sku1233,Faucets,4871.06
1234,sku1234,Toilets,613.86
1235,sku1235,Showers,937.85
1236,sku1236,Misc,4447.21
1237,sku1237,Faucets,2917.03
1238,sku1238,Toilets,1546.23
1239,sku1239,Faucets,3.82
1240,sku1240,Misc,1137.99
1241,sku1241,Showers,727.02
1242,sku1242,Faucets,1017.17
1243,sku1243,Toilets,4481.61
1244,sku1244,Toilets,4365.47
1245,sku1245,Showers,3501.45
1246,sku1246,Misc,2352.49
1247,sku1247,Misc,4135.68
1248,sku1248,Toilets,2479.13
1249,sku1249,Toilets,1817.44
1250,sku1250,Toilets,1378.02
1251,sku1251,Showers,4623.7
1252,sku1252,Faucets,1934.95
1253,sku1253,Showers,2464.4
1254,sku1254,Toilets,1272.19
1255,sku1255,Misc,4424.83
1256,sku1256,Toilets,1916.32
1257,sku1257,Toilets,1487.87
1258,sku1258,Misc,3587.97
1259,sku1259,Faucets,954.35
1260,sku1260,Misc,590.96
1261,sku1261,Showers,4184.99
1262,sku1262,Toilets,3720.68
1263,sku1263,Showers,2952.6
1264,sku1264,Toilets,1214.46
1265,sku1265,Faucets,3116.24
1266,sku1266,Toilets,3191.78
1267,sku1267,Showers,1637.85
1268,sku1268,Faucets,337.45
1269,sku1269,Misc,4402.69
1270,sku1270,Faucets,2299.78
1271,sku1271,Misc,3819.36
1272,sku1272,Toilets,1269.44
1273,sku1273,Misc,2956.94
1274,sku1274,Misc,2143.98
1275,sku1275,Showers,1910.5
1276,sku1276,Misc,633.57
1277,sku1277,Faucets,1221.33
1278,sku1278,Showers,396.71
1279,sku1279,Faucets,1514.29
1280,sku1280,Faucets,3708.52
1281,sku1281,Showers,3075.08
1282,sku1282,Misc,3362.06
1283,sku1283,Faucets,41.92
1284,sku1284,Showers,3391.88
1285,sku1285,Faucets,2515.9
1286,sku1286,Misc,1154.54
1287,sku1287,Misc,874.48
1288,sku1288,Toilets,924.91
1289,sku1289,Showers,4221.3
1290,sku1290,Showers,4912.95
1291,sku1291,Toilets,4568.7
1292,sku1292,Showers,1736.85
1293,sku1293,Faucets,3901.12
1294,sku1294,Misc,2732.27
1295,sku1295,Faucets,4082.21
1296,sku1296,Showers,2418.63
1297,sku1297,Faucets,2949.76
1298,sku1298,Faucets,3936.32
1299,sku1299,Misc,501.17
1300,sku1300,Misc,2685.04
1301,sku1301,Showers,1829.92
1302,sku1302,Showers,3021.53
1303,sku1303,Showers,4794.01
1304,sku1304,Faucets,1964.11
1305,sku1305,Misc,1964.86
1306,sku1306,Misc,3953.18
1307,sku1307,Misc,3225.39
1308,sku1308,Showers,1969.42
1309,sku1309,Faucets,3444.78
1310,sku1310,Toilets,2020.01
1311,sku1311,Misc,680.57
1312,sku1312,Misc,2253.22
1313,sku1313,Misc,1672.1
1314,sku1314,Misc,1089.84
1315,sku1315,Faucets,4628.87
1316,sku1316,Toilets,3448.2
1317,sku1317,Showers,2994.1
1318,sku1318,Misc,3733.29
1319,sku1319,Showers,2709.86
1320,sku1320,Showers,3502.67
1321,sku1321,Faucets,4652.8
1322,sku1322,Showers,4313.08
1323,sku1323,Misc,837.21
1324,sku1324,Faucets,1315.7
1325,sku1325,Faucets,358.05
1326,sku1326,Misc,4893.36
1327,sku1327,Showers,1181.92
1328,sku1328,Toilets,3302.99
1329,sku1329,Faucets,448.15
1330,sku1330,Toilets,1053.85
1331,sku1331,Toilets,2514.12
1332,sku1332,Showers,524.77
1333,sku1333,Faucets,1944.37
1334,sku1334,Toilets,2689.94
1335,sku1335,Misc,1696.02
1336,sku1336,Misc,2779.5
1337,sku1337,Toilets,2683.84
1338,sku1338,Showers,1953.05
1339,sku1339,Faucets,3481.35
1340,sku1340,Misc,3392.41
1341,sku1341,Toilets,3436.52
1342,sku1342,Misc,2807.46
1343,sku1343,Toilets,1790.4
1344,sku1344,Faucets,3065.56
1345,sku1345,Showers,4678.68
1346,sku1346,Showers,2984.44
1347,sku1347,Showers,4897.95
1348,sku1348,Toilets,2205.03
1349,sku1349,Showers,3698.06
1350,sku1350,Misc,188.02
1351,sku1351,Faucets,3823.63
1352,sku1352,Toilets,2591.41
1353,sku1353,Toilets,26.58
1354,sku1354,Misc,1386.0
1355,sku1355,Toilets,2674.16
1356,sku1356,Faucets,3839.81
1357,sku1357,Faucets,265.46
1358,sku1358,Misc,2745.27
1359,sku1359,Faucets,4004.97
1360,sku1360,Misc,3247.92
1361,sku1361,Misc,4657.24
1362,sku1362,Showers,373.66
1363,sku1363,Toilets,1384.03
1364,sku1364,Misc,4596.19
1365,sku1365,Showers,3825.03
1366,sku1366,Showers,2998.7
1367,sku1367,Toilets,4164.84
1368,sku1368,Misc,4480.22
1369,sku1369,Misc,4863.6
1370,sku1370,Showers,4992.6
1371,sku1371,Showers,698.25
1372,sku1372,Toilets,352.71
1373,sku1373,Showers,367.33
1374,sku1374,Misc,73.72
1375,sku1375,Toilets,4859.1
1376,sku1376,Faucets,473.83
1377,sku1377,Showers,4208.68
1378,sku1378,Faucets,3425.86
1379,sku1379,Misc,2437.79
1380,sku1380,Showers,1733.47
1381,sku1381,Showers,1768.24
1382,sku1382,Misc,1269.19
1383,sku1383,Showers,4555.09
1384,sku1384,Faucets,3628.21
1385,sku1385,Faucets,129.63
1386,sku1386,Toilets,2307.61
1387,sku1387,Showers,1406.51
1388,sku1388,Showers,144.83
1389,sku1389,Toilets,4423.41
1390,sku1390,Toilets,3855.03
1391,sku1391,Faucets,1648.68
1392,sku1392,Misc,3982.79
1393,sku1393,Faucets,1623.19
1394,sku1394,Toilets,1539.41
1395,sku1395,Toilets,4640.55
1396,sku1396,Faucets,4884.58
1397,sku1397,Faucets,2617.78
1398,sku1398,Misc,4759.68
1399,sku1399,Faucets,4439.98
1400,sku1400,Faucets,2590.16
1401,sku1401,Faucets,1863.74
1402,sku1402,Showers,3551.77
1403,sku1403,Toilets,2278.22
1404,sku1404,Showers,3026.06
1405,sku1405,Misc,4952.03
1406,sku1406,Showers,3869.58
1407,sku1407,Faucets,1671.38
1408,sku1408,Misc,444.99
1409,sku1409,Showers,924.53
1410,sku1410,Misc,2634.26
1411,sku1411,Toilets,2085.51
1412,sku1412,Toilets,4003.3
1413,sku1413,Showers,4666.01
1414,sku1414,Toilets,889.32
1415,sku1415,Showers,4300.33
1416,sku1416,Misc,4786.97
1417,sku1417,Misc,4797.35
1418,sku1418,Misc,189.31
1419,sku1419,Faucets,287.92
1420,sku1420,Faucets,28.99
1421,sku1421,Misc,1563.41
1422,sku1422,Misc,278.49
1423,sku1423,Toilets,1469.31
1424,sku1424,Toilets,1780.08
1425,sku1425,Toilets,4768.39
1426,sku1426,Toilets,2384.75
1427,sku1427,Faucets,1391.19
1428,sku1428,Faucets,2515.03
1429,sku1429,Toilets,3216.79
1430,sku1430,Showers,556.23
1431,sku1431,Faucets,3790.31
1432,sku1432,Faucets,4259.73
1433,sku1433,Toilets,4221.25
1434,sku1434,Faucets,4452.53
1435,sku1435,Faucets,1909.21
1436,sku1436,Misc,2219.03
1437,sku1437,Showers,507.91
1438,sku1438,Toilets,1129.03
1439,sku1439,Toilets,4856.6
1440,sku1440,Faucets,1423.12
1441,sku1441,Faucets,4536.98
1442,sku1442,Showers,4452.76
1443,sku1443,Faucets,4612.52
1444,sku1444,Showers,780.75
1445,sku1445,Misc,4398.61
1446,sku1446,Faucets,3159.97
1447,sku1447,Faucets,1053.14
1448,sku1448,Toilets,1725.58
1449,sku1449,Showers,799.59
1450,sku1450,Faucets,2221.74
1451,sku1451,Faucets,418.87
1452,sku1452,Faucets,826.59
1453,sku1453,Misc,985.98
1454,sku1454,Toilets,3455.14
1455,sku1455,Toilets,2869.01
1456,sku1456,Misc,4366.62
1457,sku1457,Showers,1223.17
1458,sku1458,Showers,3148.04
1459,sku1459,Showers,172.16
1460,sku1460,Faucets,2580.99
1461,sku1461,Misc,4316.13
1462,sku1462,Faucets,4920.63
1463,sku1463,Misc,49.36
1464,sku1464,Toilets,1264.21
1465,sku1465,Toilets,1119.25
1466,sku1466,Misc,237.69
1467,sku1467,Showers,50.86
1468,sku1468,Showers,2450.98
1469,sku1469,Faucets,227.41
1470,sku1470,Toilets,1391.64
1471,sku1471,Toilets,3199.87
1472,sku1472,Toilets,1473.46
1473,sku1473,Showers,1348.27
1474,sku1474,Showers,2952.73
1475,sku1475,Misc,1902.67
1476,sku1476,Faucets,3512.62
1477,sku1477,Faucets,2480.62
1478,sku1478,Toilets,3166.05
1479,sku1479,Misc,1766.97
1480,sku1480,Misc,1435.22
1481,sku1481,Misc,666.04
1482,sku1482,Showers,4685.4
1483,sku1483,Toilets,4024.18
1484,sku1484,Showers,4690.14
1485,sku1485,Faucets,926.9
1486,sku1486,Toilets,4665.78
1487,sku1487,Toilets,4678.77
1488,sku1488,Misc,1417.72
1489,sku1489,Misc,1373.17
1490,sku1490,Misc,2757.16
1491,sku1491,Faucets,926.45
1492,sku1492,Toilets,2210.51
1493,sku1493,Showers,926.59
1494,sku1494,Faucets,4736.88
1495,sku1495,Faucets,2469.12
1496,sku1496,Showers,4819.59
1497,sku1497,Showers,3224.71
1498,sku1498,Misc,2421.58
1499,sku1499,Misc,4838.48
1500,sku1500,Showers,715.95
1501,sku1501,Misc,3161.65
1502,sku1502,Faucets,3309.44
1503,sku1503,Toilets,2169.2
1504,sku1504,Misc,296.79
1505,sku1505,Toilets,2463.61
1506,sku1506,Faucets,2325.67
1507,sku1507,Faucets,4033.73
1508,sku1508,Toilets,1283.3
1509,sku1509,Toilets,1957.15
1510,sku1510,Toilets,1200.86
1511,sku1511,Toilets,3432.22
1512,sku1512,Toilets,4949.42
1513,sku1513,Showers,887.15
1514,sku1514,Faucets,4107.23
1515,sku1515,Toilets,1154.94
1516,sku1516,Showers,289.88
1517,sku1517,Faucets,694.08
1518,sku1518,Toilets,4675.77
1519,sku1519,Showers,4442.71
1520,sku1520,Misc,1446.3
1521,sku1521,Faucets,4738.82
1522,sku1522,Faucets,4249.65
1523,sku1523,Showers,2173.27
1524,sku1524,Showers,2340.25
1525,sku1525,Toilets,3149.27
1526,sku1526,Faucets,790.16
1527,sku1527,Misc,73.91
1528,sku1528,Faucets,1327.56
1529,sku1529,Showers,77.22
1530,sku1530,Toilets,3372.49
1531,sku1531,Faucets,2757.34
1532,sku1532,Showers,1608.24
1533,sku1533,Showers,3901.01
1534,sku1534,Faucets,728.93
1535,sku1535,Showers,1224.4
1536,sku1536,Toilets,1461.57
1537,sku1537,Showers,979.66
1538,sku1538,Toilets,439.69
1539,sku1539,Toilets,4349.88
1540,sku1540,Showers,440.94
1541,sku1541,Toilets,3418.55
1542,sku1542,Showers,602.0
1543,sku1543,Showers,53.5
1544,sku1544,Toilets,2786.34
1545,sku1545,Showers,4535.55
1546,sku1546,Toilets,4302.28
1547,sku1547,Toilets,1692.26
1548,sku1548,Faucets,135.79
1549,sku1549,Misc,4004.3
1550,sku1550,Toilets,4029.92
1551,sku1551,Showers,4342.44
1552,sku1552,Faucets,3348.23
1553,sku1553,Showers,4038.89
1554,sku1554,Toilets,4487.49
1555,sku1555,Misc,2269.15
1556,sku1556,Misc,2789.13
1557,sku1557,Misc,2530.66
1558,sku1558,Toilets,3459.92
1559,sku1559,Showers,3414.53
1560,sku1560,Faucets,2601.57
1561,sku1561,Misc,4142.34
1562,sku1562,Misc,2528.9
1563,sku1563,Faucets,4124.29
1564,sku1564,Misc,1409.23
1565,sku1565,Misc,892.47
1566,sku1566,Faucets,4849.35
1567,sku1567,Toilets,3709.7
1568,sku1568,Toilets,1298.96
1569,sku1569,Faucets,2906.18
1570,sku1570,Toilets,4776.31
1571,sku1571,Toilets,403.77
1572,sku1572,Faucets,417.67
1573,sku1573,Faucets,3095.67
1574,sku1574,Faucets,1122.47
1575,sku1575,Showers,3825.92
1576,sku1576,Toilets,2840.76
1577,sku1577,Toilets,3330.94
1578,sku1578,Toilets,539.07
1579,sku1579,Misc,421.42
1580,sku1580,Showers,3125.61
1581,sku1581,Misc,2048.66
1582,sku1582,Faucets,436.26
1583,sku1583,Misc,1855.32
1584,sku1584,Toilets,3360.72
1585,sku1585,Misc,947.94
1586,sku1586,Showers,4478.65
1587,sku1587,Misc,4749.23
1588,sku1588,Faucets,4807.86
1589,sku1589,Showers,3650.41
1590,sku1590,Faucets,2031.44
1591,sku1591,Faucets,3718.75
1592,sku1592,Showers,1439.93
1593,sku1593,Showers,1572.09
1594,sku1594,Faucets,3029.48
1595,sku1595,Misc,2974.24
1596,sku1596,Misc,4393.3
1597,sku1597,Faucets,1273.0
1598,sku1598,Faucets,3830.94
1599,sku1599,Showers,4705.07
1600,sku1600,Misc,5.16
1601,sku1601,Showers,2380.45
1602,sku1602,Showers,3285.2
1603,sku1603,Toilets,4216.62
1604,sku1604,Faucets,918.7
1605,sku1605,Misc,4280.8
1606,sku1606,Faucets,1821.83
1607,sku1607,Toilets,4461.37
1608,sku1608,Showers,138.56
1609,sku1609,Showers,426.95
1610,sku1610,Showers,4907.05
1611,sku1611,Toilets,3047.51
1612,sku1612,Showers,2088.16
1613,sku1613,Showers,846.07
1614,sku1614,Faucets,3249.51
1615,sku1615,Faucets,184.88
1616,sku1616,Showers,1558.07
1617,sku1617,Toilets,1617.4
1618,sku1618,Faucets,3037.21
1619,sku1619,Faucets,3254.16
1620,sku1620,Faucets,4230.27
1621,sku1621,Toilets,4637.9
1622,sku1622,Faucets,3302.29
1623,sku1623,Faucets,2890.87
1624,sku1624,Misc,1993.58
1625,sku1625,Faucets,4833.06
1626,sku1626,Faucets,770.4
1627,sku1627,Misc,4475.43
1628,sku1628,Misc,1555.07
1629,sku1629,Misc,2742.45
1630,sku1630,Toilets,3410.33
1631,sku1631,Misc,1182.35
1632,sku1632,Faucets,838.68
1633,sku1633,Faucets,2542.41
1634,sku1634,Showers,3959.32
1635,sku1635,Toilets,3462.07
1636,sku1636,Faucets,594.87
1637,sku1637,Showers,4503.71
1638,sku1638,Showers,2398.69
1639,sku1639,Faucets,4733.38
1640,sku1640,Showers,2767.17
1641,sku1641,Showers,424.01
1642,sku1642,Toilets,1012.32
1643,sku1643,Showers,4271.19
1644,sku1644,Misc,3529.64
1645,sku1645,Misc,4474.7
1646,sku1646,Misc,1645.73
1647,sku1647,Misc,2640.01
1648,sku1648,Misc,3251.99
1649,sku1649,Misc,2971.45
